id,primary,yearpublished,minplayers,maxplayers,playingtime,minage,owned,trading,wanting,wishing,average,bayes_average,users_rated,is_popular
238094,Mutabo,2017,3,6,45,12,648,4,9,99,7.58,5.826,314,1
232895,Coaster Park,2017,2,4,60,8,578,66,12,201,3.66,5.206,314,0
232078,Pot de Vin,2017,3,6,45,14,954,47,9,58,6.31,5.611,314,0
183447,Dice Drivin',2016,2,5,30,6,566,18,6,34,6.34,5.592,314,0
66590,Just4Fun Colours,2010,2,4,15,8,179,6,8,23,5.42,5.487,314,0
6353,Monty's Gamble: Market Garden,2003,2,2,180,12,729,20,62,155,7.15,5.741,314,1
147887,Allegiance: A Realm Divided,2015,2,4,60,10,501,14,71,274,7.98,5.816,314,1
212027,Balloon Pop!,2017,1,10,10,13,325,23,2,29,5.05,5.426,314,0
23848,Hameln,2006,3,5,60,12,472,44,28,77,5.83,5.556,314,0
259038,Bastille,2018,3,4,60,12,656,19,18,129,7.15,5.752,314,1
172008,Critical Mass: Patriot vs Iron Curtain,2018,2,2,30,14,759,51,37,251,6.86,5.701,314,1
271042,UNDO: Curse from the Past,2019,2,6,90,10,815,40,13,71,5.51,5.492,314,0
13542,De Ontembare Stad,2004,2,5,75,10,619,60,6,33,6.02,5.569,314,0
229453,CV Pocket,2017,2,4,30,10,535,28,29,153,6.4,5.633,314,0
259537,Saint Seiya: Deckbuilding,2018,2,5,60,14,619,3,0,49,7.13,5.694,314,1
62030,Río de la Plata,2010,2,5,90,14,750,68,14,78,6.42,5.63,313,0
3945,Forbidden Bridge,1992,2,4,10,7,647,22,50,142,6.26,5.593,313,0
22544,Epic Dungeoneer: Call of the Lich Lord,2006,2,4,60,12,1113,51,32,89,6.31,5.62,313,0
10712,Bondespelet,1953,2,6,90,7,442,5,0,11,4.43,5.317,313,0
118025,Waka Waka,2012,2,4,45,10,658,28,23,87,6.02,5.575,313,0
38154,Electronic Pictionary Man,2008,2,10,45,14,876,32,2,10,5.43,5.482,313,0
243435,Verflucht!,2018,1,5,15,10,606,17,3,33,6.04,5.581,313,0
330036,Great Plains,2021,2,2,20,10,820,21,112,552,7.29,5.773,313,1
140857,Renaissance Man,2013,1,4,30,13,490,59,8,64,5.73,5.537,313,0
172557,Pretense,2015,2,12,360,7,1314,59,10,87,5.69,5.522,313,0
4980,Cityscape,2002,2,4,10,8,528,50,17,77,6.22,5.612,313,0
4031,Jungle,0,2,2,20,6,583,29,18,72,5.96,5.548,312,0
19591,Big Manitou,2005,2,5,30,10,616,55,8,33,5.81,5.538,312,0
198408,Gekido: Bot Battles,2017,2,4,30,14,743,53,15,116,6.44,5.621,312,0
6646,Excalibur,1989,2,6,120,14,710,41,20,56,6.27,5.61,312,0
206859,Iberian Rails,2017,2,5,90,14,529,22,48,156,6.96,5.704,312,1
212662,The Red Dragon Inn 6: Villains,2017,2,4,60,13,1433,11,41,220,7.94,5.774,312,1
156108,Regular Show Fluxx,2014,2,6,25,8,1062,45,2,40,6.18,5.591,312,0
1629,Air War: Modern Tactical Air Combat,1977,2,4,120,12,844,88,8,33,5.35,5.456,312,0
2115,Free Parking,1988,2,4,30,8,834,55,5,16,5.22,5.452,312,0
85800,Octopus's Garden,2011,2,4,45,10,673,40,17,84,6.58,5.661,312,1
218126,Whozit?,2017,3,8,30,10,530,9,8,77,6.78,5.698,312,1
166640,Prime Time,2015,2,4,120,13,644,80,6,67,5.91,5.565,311,0
213503,The Brigade,2018,2,4,40,8,933,65,15,136,6.77,5.663,311,1
4920,5th Fleet: Modern Naval Combat in the Indian Ocean,1989,2,4,180,12,852,18,37,92,7.2,5.733,311,1
5928,Harpoon (Third Edition),1987,2,2,180,12,959,55,5,27,6.42,5.631,311,0
317434,Exit: The Game – Advent Calendar: The Mystery of the Ice Cave,2020,1,99,90,10,605,3,34,209,8.12,5.904,311,1
39232,Nemo's War,2009,1,1,45,0,644,32,54,256,7.08,5.741,311,1
11760,Knuckling Knights,2004,2,4,10,4,599,23,12,56,5.56,5.506,311,0
25008,Italia,2006,3,4,240,10,807,61,32,98,6.74,5.677,310,1
24959,Lost: The Game,2006,2,8,60,12,792,85,2,25,3.67,5.223,310,0
158882,Elevenses for One,2014,1,1,5,10,624,11,8,145,6.16,5.597,310,0
158918,FLY,2015,2,4,10,8,1271,35,4,27,5.36,5.475,310,0
316,Chase,1985,2,2,45,10,550,30,27,148,6.81,5.682,310,1
574,Devil Take the Hindmost,1991,3,6,30,8,387,15,17,35,6.44,5.638,310,0
230050,The Legend of Korra: Pro-Bending Arena,2018,2,2,45,12,1026,30,40,198,7.55,5.768,310,1
147716,Mars Attacks: The Miniatures Game,2014,2,2,120,12,1206,48,30,140,7.15,5.728,310,1
146275,Vikings: Warriors of the North,2013,3,4,60,14,564,34,13,98,5.27,5.438,310,0
181393,Brass Empire,2016,1,5,60,10,768,46,18,205,6.87,5.681,309,1
39798,Deadlands: The Battle for Slaughter Gulch,2009,2,6,60,0,783,58,25,111,5.8,5.54,309,0
6581,Korea: The Forgotten War,2003,2,2,360,16,1305,37,58,225,8.1,5.864,309,1
82272,Railroad Barons,2010,2,2,45,12,642,37,27,106,6.24,5.617,309,0
66125,Le Donjon de Naheulbeuk,2010,3,6,60,10,661,13,12,80,6.64,5.662,309,1
17651,Under the Lily Banners,2005,2,2,300,12,957,9,63,167,7.68,5.826,309,1
221669,Dawn of Peacemakers,2018,1,4,120,14,665,23,134,579,7.3,5.75,309,1
231748,Time Bomb Evolution,2016,4,6,30,10,970,18,12,121,6.88,5.704,309,1
4206,Roads to Gettysburg,1993,2,2,180,12,951,24,52,124,7.74,5.83,309,1
608,Siesta,1999,2,4,60,8,495,28,25,64,6.29,5.616,309,0
166532,Cubo,2014,2,4,20,8,791,60,1,36,5.64,5.518,309,0
136284,Uluru: Neuer Tumult am Ayers Rock,2013,1,5,20,8,641,24,30,122,6.43,5.639,309,0
37988,Trivial Pursuit: 25th Anniversary Edition,2008,2,36,90,12,792,13,2,16,5.54,5.494,309,0
159355,Colors of Kasane,2014,2,4,25,10,526,10,73,271,6.77,5.689,308,1
248075,Epic Spell Wars of the Battle Wizards: Panic at the Pleasure Palace,2018,2,6,30,15,1097,9,26,185,6.63,5.652,308,1
25727,Lock 'n Load Tactical: Day of Heroes,2008,2,2,120,12,858,37,61,177,7.68,5.797,308,1
108783,Dr. Shark,2011,2,6,45,8,496,25,17,97,6.16,5.601,308,0
3285,Star Wars: Jedi Unleashed,2002,2,5,45,8,765,75,4,15,4.75,5.375,308,0
18400,Battle Beyond Space,2012,3,4,60,13,544,46,53,283,6.29,5.622,308,0
34745,Battleship Express,2007,2,4,20,7,610,50,5,27,5.47,5.493,308,0
283212,MonsDRAWsity,2020,3,8,30,8,780,9,43,303,7.41,5.761,308,1
149097,Spurs: A Tale in the Old West,2014,3,5,90,13,754,53,47,206,6.94,5.711,308,1
275996,Shaolia: Warring States,2020,2,4,60,14,734,19,69,348,7.3,5.747,307,1
3095,Star Trek: The Adventure Game,1985,1,2,120,10,809,41,79,203,6.91,5.709,307,1
39862,Flapjacks & Sasquatches,2008,2,8,20,8,630,15,6,30,6.21,5.58,307,0
153639,Zeppelin Attack!,2014,2,4,45,12,870,65,7,78,6.77,5.682,307,1
27938,Tortuga,2007,2,2,10,8,454,11,13,63,6.15,5.594,307,0
133405,Island Siege,2013,2,2,45,13,668,46,17,129,6.77,5.692,307,1
227002,Rise of the Necromancers,2018,2,5,120,13,583,10,43,284,7.45,5.73,307,1
20675,King's Blood,2003,1,6,45,12,527,30,10,42,5.78,5.527,307,0
13855,Carthage: The First Punic War,2005,1,2,1800,12,1201,30,39,161,7.41,5.778,307,1
241245,Get the MacGuffin,2018,2,11,10,8,784,36,6,72,5.84,5.539,307,0
287228,Mal Trago,2019,4,10,20,8,703,5,1,47,7.19,5.707,307,1
24933,Cranium Pop 5,2006,4,12,45,18,698,33,3,19,6.24,5.608,307,0
9354,Privacy,2004,5,12,45,16,574,15,8,51,6.39,5.622,306,0
320819,Dinner in Paris,2020,2,4,60,10,677,13,54,342,7.31,5.757,306,1
218824,Game of Quotes: Verrückte Zitate,2017,3,6,30,12,689,16,1,18,5.81,5.548,306,0
4961,Sunda to Sahul,2002,1,4,45,10,484,33,85,171,5.98,5.577,306,0
3231,Die Sieben Weisen,2002,3,5,90,12,726,27,33,60,6.0,5.58,306,0
2478,Quirks,1980,1,4,45,7,660,30,65,131,6.11,5.591,306,0
2421,Tell Me: The Grand Quiz Game,1933,2,8,20,6,696,30,3,11,5.19,5.454,306,0
26983,Dorn,2006,2,6,90,10,379,8,67,251,6.88,5.688,306,1
79312,Zombie Survival: The Board Game,2010,1,4,90,13,615,58,11,92,5.69,5.528,306,0
59936,Battle Merchants,2014,2,4,120,10,563,43,28,151,6.73,5.683,306,1
236484,Facecards,2017,3,7,20,10,504,16,15,88,6.55,5.664,306,1
65134,Sorry! Revenge Card Game,2009,2,4,15,6,1190,41,2,8,5.44,5.485,305,0
191038,West of Africa,2016,2,5,90,10,601,42,10,101,6.28,5.615,305,0
17450,Argo,2016,2,4,90,9,520,39,13,87,6.03,5.569,305,0
217099,Seeders from Sereis: Exodus,2017,2,4,120,14,521,9,31,203,7.71,5.769,305,1
139572,Karesansui,2013,3,6,60,10,494,49,24,129,6.48,5.645,305,0
230650,Table Battles,2017,2,2,20,0,681,18,64,233,7.18,5.744,305,1
246960,Axis & Allies & Zombies,2018,2,5,180,12,1344,45,25,166,6.84,5.661,305,1
8993,Fire in the East,1984,2,4,3000,12,789,31,17,56,7.49,5.765,305,1
158100,Speed Cups²,2014,2,2,10,6,752,4,5,23,6.74,5.675,305,1
298701,Decktective: The Gaze of the Ghost,2020,1,6,60,12,654,28,27,122,6.63,5.667,305,1
126000,Letnisko,2013,2,5,45,8,421,19,13,72,6.66,5.665,305,1
295565,Deckscape: Escape from Alcatraz,2020,1,6,60,12,866,30,42,140,6.93,5.71,305,1
13121,Kablamo,2004,2,5,15,12,400,36,5,33,5.19,5.449,305,0
65825,Gettysburg,2010,2,2,180,13,852,38,65,149,7.19,5.758,305,1
198455,Mystic ScROLLS,2017,2,4,15,12,579,12,10,106,6.63,5.664,304,1
6368,King Arthur,2003,2,4,90,8,704,37,19,43,5.33,5.469,304,0
176435,Thrash'n Roll,2015,2,4,90,12,518,34,38,151,6.72,5.677,304,1
145393,Gem Rush,2013,1,6,45,13,601,32,48,253,6.66,5.666,304,1
12422,All Wound Up,2004,2,4,60,8,457,42,7,28,4.91,5.401,304,0
124960,3012,2012,2,4,60,15,752,87,10,83,5.5,5.486,304,0
174093,Maze Racers,2015,2,4,20,8,512,21,19,110,6.55,5.643,304,1
169275,Pixel Tactics 4,2015,2,2,45,12,1718,80,24,105,7.08,5.73,304,1
44614,Who Would Win,2009,3,99,15,12,528,25,16,60,6.16,5.59,304,0
230590,Empires,2017,2,10,60,14,470,51,37,162,6.88,5.701,304,1
137550,Story War,2013,3,8,30,8,883,71,1,47,4.96,5.402,303,0
302461,Intrepid,2021,1,4,90,13,1369,35,39,212,7.44,5.779,303,1
94724,The Big Idea,2011,3,6,25,8,655,25,12,83,6.1,5.592,303,0
164775,Monstrous,2016,2,10,30,10,889,72,5,66,6.05,5.577,303,0
168882,Race to the North Pole,2015,2,4,45,7,756,45,8,75,6.02,5.561,303,0
130729,Rancho,2012,2,6,45,7,470,8,3,30,6.07,5.572,303,0
203624,Mea Culpa,2016,2,4,90,14,443,30,14,88,6.21,5.602,303,0
32002,Forged in Steel,2016,2,4,120,13,506,25,78,249,7.31,5.776,303,1
8139,The Lord of the Rings: Combat Hex Tradeable Miniatures Game,2003,2,2,60,13,668,50,27,34,6.47,5.612,303,0
158753,Clash of Rage,2018,1,4,90,14,694,25,11,147,7.44,5.724,303,1
240827,Dragons,2018,3,6,30,8,521,13,16,103,6.44,5.631,303,0
153724,Pie Factory,2014,2,4,30,10,844,55,8,45,5.69,5.528,303,0
99479,Mare Balticum,2011,3,5,30,6,377,11,50,149,6.34,5.615,303,0
151446,La Fallera Calavera,2014,2,5,30,10,513,2,0,22,7.13,5.67,302,1
4974,"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815",1976,2,2,240,12,923,40,15,59,7.1,5.719,302,1
2125,Amazons,1992,2,2,30,12,217,0,33,153,7.17,5.741,302,1
13709,Clash of Giants II: 1st Ypres & Galicia 1914,2006,1,2,300,12,792,32,36,97,7.17,5.735,302,1
142558,Rory's Story Cubes: Prehistoria,2013,1,12,15,8,1282,14,14,55,6.66,5.667,302,1
209641,Warpgate,2019,1,6,90,14,467,11,82,356,7.45,5.769,302,1
1663,Clue: Dungeons & Dragons,2001,2,6,90,8,932,30,34,129,5.88,5.529,302,0
165595,JamSumo,2014,2,4,30,6,366,9,84,219,7.33,5.773,302,1
26156,Ausgerechnet Uppsala,2006,2,6,20,10,469,12,1,12,6.53,5.658,302,1
6927,Hornet Leader,1991,1,2,300,12,671,25,29,99,7.41,5.775,302,1
66088,Q•bitz,2009,2,4,25,8,1025,30,4,43,6.04,5.572,302,0
108377,Space Station,2011,2,6,60,12,467,22,15,88,6.53,5.641,302,1
30706,Make 'n' Break Extreme,2007,2,4,30,8,646,34,3,31,5.9,5.557,301,0
67309,Hey Waiter!,2010,2,4,30,13,416,37,6,62,6.25,5.612,301,0
350,Hattrick,1995,4,6,30,10,506,19,19,51,6.49,5.651,301,0
150364,Dig Down Dwarf,2013,2,4,15,8,689,47,5,20,6.23,5.592,301,0
181265,BrilliAnts,2017,1,6,80,14,758,34,15,121,6.96,5.671,301,1
207310,Infected,2017,5,6,15,13,1420,69,1,46,5.79,5.528,301,0
76203,RRR,2010,2,2,15,10,639,11,54,182,6.76,5.689,301,1
66797,Heckmeck Junior,2010,2,5,20,5,671,16,13,34,6.09,5.593,301,0
248763,Magic: The Gathering – Heroes of Dominaria Board Game,2018,2,4,75,14,882,65,17,173,6.69,5.671,301,1
155157,Baby Blues,2015,2,4,30,8,467,35,1,25,5.51,5.481,301,0
36424,"Gulf, Mobile & Ohio",2008,3,5,60,0,666,19,61,140,7.0,5.733,301,1
129946,AttrAction,2012,2,5,10,14,426,7,13,47,6.28,5.62,301,0
40941,Hide the Kids!,2009,2,8,20,4,437,8,13,71,6.58,5.644,301,1
23685,1805: Sea of Glory,2009,2,2,480,12,1047,49,33,174,7.35,5.766,300,1
23631,Conquest of Pangea,2006,2,4,90,12,556,75,15,48,5.29,5.459,300,0
155042,Steam Donkey,2014,2,4,45,10,490,29,15,90,6.6,5.66,300,1
310442,Feierabend,2020,1,6,75,12,617,18,105,403,7.2,5.755,300,1
161762,Wakanda,2014,2,2,15,8,639,29,9,60,5.98,5.574,300,0
414,Around the World in 80 Days,1986,2,6,60,10,569,32,10,20,6.0,5.567,300,0
191364,Twilight Squabble,2016,2,2,15,14,882,71,7,59,5.64,5.513,300,0
13285,Dungeonville,2004,2,5,60,10,662,63,8,26,4.87,5.402,300,0
273284,Atelier: The Painter's Studio,2019,2,4,45,14,644,22,30,208,6.51,5.639,300,1
35400,Nations at War: White Star Rising,2010,1,0,240,16,770,46,40,125,7.39,5.752,300,1
82397,Genesis,2010,2,6,60,10,346,42,8,48,5.69,5.526,300,0
72204,Alien Uprising,2014,3,5,90,14,838,99,24,203,6.12,5.586,300,0
178450,Side Quest,2016,1,4,120,8,883,30,15,89,6.24,5.599,300,0
160434,Robin,2014,2,6,20,8,440,20,8,69,5.85,5.549,300,0
147241,Oaxaca: Crafts of a Culture,2018,1,4,40,10,706,23,107,480,7.02,5.715,300,1
219276,Dungeon Draft,2017,2,5,45,8,500,17,26,126,7.07,5.726,299,1
334011,A Gentle Rain,2021,1,1,15,8,714,7,66,469,7.69,5.807,299,1
24376,Trivial Pursuit: Totally 80s Edition,2005,2,4,45,18,953,36,4,14,5.16,5.433,299,0
22420,Battles of Napoleon: The Eagle and the Lion,2010,2,2,90,12,840,50,54,245,7.32,5.732,299,1
158973,Albion's Legacy,2015,1,4,90,14,947,82,27,185,6.72,5.632,299,1
27837,Nichtlustig,2007,2,4,30,10,657,31,3,7,5.18,5.45,299,0
166988,Wizards of the Wild,2015,1,4,30,10,533,25,20,99,6.67,5.673,299,1
31897,Anno 1701: Das Brettspiel,2007,3,4,120,10,522,22,19,76,6.74,5.687,299,1
23757,NHL Ice Breaker: The Card Hockey Board Game,2006,1,4,25,8,564,49,25,74,6.22,5.592,299,0
150605,Candy Chaser,2013,2,4,10,10,580,23,12,80,5.91,5.558,299,0
199357,By Order of the Queen,2017,2,4,120,10,811,56,18,150,6.61,5.628,299,1
1362,Wit's End,1995,2,6,60,12,835,69,2,46,5.04,5.427,298,0
119881,Medioevo Universale,2018,3,6,300,14,500,14,40,292,7.72,5.717,298,1
37672,"Warhammer 40,000: Assault On Black Reach",2008,2,0,240,0,789,10,13,48,6.98,5.708,298,1
136416,Ab in die Tonne,2013,2,5,30,6,367,5,11,63,6.2,5.603,298,0
29285,Case Blue,2007,2,2,22500,12,731,4,128,409,8.26,5.843,298,1
232831,Super Mario Bros. Power Up Card Game,2017,3,8,30,8,1195,42,5,48,5.45,5.469,298,0
204728,BattleCON: Trials of Indines,2016,2,2,45,8,1022,26,37,116,8.33,5.89,298,1
258437,Bukiet,2018,1,5,40,8,417,9,16,73,6.64,5.65,298,1
2938,Zatre,1990,2,6,45,8,564,23,4,27,6.38,5.625,298,0
97655,Space Maze,2011,2,4,45,12,366,43,13,94,5.89,5.552,298,0
125326,Sedition Wars: Battle for Alabaster,2013,2,2,60,12,1605,139,12,110,5.63,5.5,298,0
256707,Trick Shot,2021,2,4,60,12,731,6,184,473,8.09,5.836,297,1
1147,Outrage! Steal the Crown Jewels,1992,2,6,45,8,834,62,6,24,4.89,5.391,297,0
133637,Temple Run: Danger Chase,2012,2,4,10,8,681,48,5,33,5.63,5.516,297,0
2891,Starfire,1979,2,3,120,10,670,21,25,52,6.88,5.676,297,1
256478,Flotsam Fight,2018,2,6,30,8,751,15,36,175,6.56,5.659,297,1
178835,Bruti,2015,2,4,50,14,398,6,1,26,6.88,5.555,297,1
303648,Disney Hocus Pocus: The Game,2020,2,6,30,8,1186,25,21,158,6.12,5.565,297,0
156737,The X-Files,2015,2,5,90,13,863,35,29,171,6.35,5.609,297,0
209136,Q.E.,2017,3,4,60,8,273,9,37,105,7.37,5.789,297,1
13597,Big Two,0,2,4,30,10,172,0,3,19,6.65,5.66,297,1
261262,Blöde Kuh,2018,3,6,25,8,481,5,6,40,6.57,5.653,297,1
206299,Eschaton,2016,2,6,180,0,599,18,45,223,7.26,5.729,297,1
160853,Stuff and Nonsense,2015,2,6,60,12,872,30,19,66,6.43,5.631,297,0
142924,Mayday!Mayday!,2013,5,8,25,10,513,18,38,189,6.43,5.631,297,0
333055,Subastral,2021,2,5,30,10,758,10,55,377,7.47,5.787,297,1
1471,Gangsters,1992,2,5,120,12,604,37,34,72,6.25,5.602,296,0
175973,The Hunters A.D. 2114,2019,1,4,120,13,983,8,50,329,8.56,5.825,296,1
201046,Dice of Crowns,2016,2,6,20,8,837,40,10,65,6.38,5.597,296,0
198611,Mondrian: The Dice Game,2016,2,4,30,10,379,10,19,97,6.32,5.619,296,0
34696,Drachen Wurf,2008,2,6,30,8,471,19,5,31,5.9,5.555,296,0
36325,Down in Flames: Aces High,2008,2,6,45,0,661,32,29,143,7.04,5.715,296,1
155822,Krosmaster Junior,2014,2,4,15,7,1143,41,18,55,6.0,5.56,296,0
252985,"Legendary: A Marvel Deck Building Game – Marvel Studios, Phase 1",2018,1,5,60,14,991,9,39,186,7.05,5.705,296,1
165004,ONUS! Rome Vs Carthage,2014,1,4,60,12,785,32,21,92,7.64,5.743,296,1
327831,Lost Cities: Roll & Write,2021,2,5,30,8,809,11,30,217,7.07,5.73,296,1
182635,Mr Lister's Quiz Shootout,2015,3,8,30,14,859,47,6,65,6.28,5.622,296,0
56294,Jungle Speed: Rabbids,2008,2,10,15,8,687,18,8,32,6.5,5.639,296,0
25314,Bowling Solitaire,1969,1,1,30,8,276,2,7,65,6.73,5.68,296,1
175088,Pharaoh's Gulo Gulo,2015,2,6,20,7,677,30,45,168,6.74,5.684,296,1
6283,The Ungame,1973,2,6,60,5,518,33,5,39,2.94,5.115,296,0
5833,CAESAR: The Great Battles of Julius Caesar – The Civil Wars 48-45 B.C.,1994,2,2,360,12,1059,35,34,96,7.22,5.737,296,1
200359,Shadowscape,2017,1,4,60,13,1053,58,10,162,6.26,5.596,296,0
4453,Statis Pro Basketball,1972,1,2,90,12,557,27,18,23,7.02,5.701,296,1
214996,"Silver Bayonet: The First Team in Vietnam, 1965 (25th Anniversary Edition)",2016,1,2,960,12,1289,32,41,157,8.09,5.828,295,1
125879,Fallen City of Karez,2012,1,5,120,12,728,100,7,96,4.54,5.352,295,0
20228,Big Kini,2005,2,4,60,10,371,35,12,36,6.35,5.623,295,0
202721,The Last Hundred Yards,2019,2,2,180,0,974,25,68,254,8.13,5.814,295,1
1817,Devil Bunny Hates the Earth,2001,2,5,20,10,785,45,7,11,4.84,5.39,295,0
266564,Dawn of Mankind,2019,2,5,60,14,602,30,41,221,6.87,5.7,295,1
16804,Eastern Front: A Panzer Grenadier Game,2005,2,2,120,12,709,30,25,91,7.03,5.709,295,1
327711,It's a Wonderful Kingdom,2022,1,2,60,14,1226,6,108,945,7.87,5.825,295,1
162367,Co-Mix,2014,3,10,30,6,657,41,15,64,6.01,5.572,295,0
189056,Tales & Games: The Pied Piper,2016,2,5,20,8,968,30,15,106,6.38,5.624,295,0
751,Minos,1991,2,4,120,16,684,43,19,46,6.41,5.619,295,0
126242,Hot Rod Creeps,2012,2,6,30,15,714,66,19,64,6.66,5.66,295,1
181867,3 sind eine zu viel!,2015,2,4,25,10,591,13,6,39,6.53,5.649,295,1
2287,"Elves, Dwarfs & Dungeonbowl",1989,2,2,180,14,568,15,19,38,6.61,5.644,295,1
80933,Sandwich,2010,3,6,15,6,438,9,11,40,6.28,5.603,295,0
119265,Hospital Rush,2014,3,5,60,10,651,46,7,54,5.93,5.558,295,0
206928,The Architects of the Colosseum,2016,2,4,30,10,665,33,11,62,6.32,5.619,295,0
176146,The Lamps Are Going Out,2016,2,4,240,12,732,23,92,305,7.68,5.795,295,1
145475,Hobbit Tales from the Green Dragon Inn,2013,2,5,60,13,899,26,27,123,6.67,5.653,294,1
175989,Pillars of Eternity: Lords of the Eastern Reach,2016,1,4,120,13,907,61,12,85,6.48,5.614,294,0
360,Quests of the Round Table,1995,2,4,60,10,783,90,2,23,5.38,5.477,294,0
25412,Vampire: Dark Influences,2006,2,5,60,12,609,50,5,37,5.41,5.47,294,0
247313,Woodlands,2018,2,4,40,10,740,30,33,159,6.71,5.676,294,1
319579,Crash Octopus,2021,1,5,30,7,792,9,138,458,7.35,5.755,294,1
153625,Han,2014,2,5,45,10,591,26,62,167,7.16,5.747,294,1
3022,Clue VCR Mystery Game,1985,2,10,60,13,771,33,4,22,5.87,5.537,294,0
3294,Dumm gelaufen!,1998,2,6,30,10,761,27,0,3,5.54,5.503,294,0
1832,Spree!,1997,3,8,60,10,869,42,6,13,5.73,5.529,294,0
164874,Airborne Commander,2015,1,1,30,10,617,25,76,229,6.92,5.705,294,1
711,Elfenroads,1992,2,6,120,10,351,15,48,83,7.06,5.713,294,1
6201,Dante's Inferno,2003,3,6,90,12,606,65,5,37,4.7,5.376,294,0
4221,Quest for the Dragonlords,2002,2,4,120,12,660,83,24,66,5.54,5.495,294,0
1578,RoadKill,1993,2,10,90,12,691,52,29,50,5.88,5.554,294,0
1436,Billionaire,1973,2,4,60,9,748,60,5,21,5.24,5.441,294,0
350736,Voyages,2021,1,100,0,0,1157,0,14,164,7.8,5.793,294,1
144557,Where Art Thou Romeo?,2013,3,5,15,13,979,110,2,26,5.0,5.422,293,0
7553,Babylon,2003,2,2,5,7,452,20,20,53,5.54,5.503,293,0
937,1825 Unit 1,1995,2,5,180,14,486,10,60,119,6.84,5.705,293,1
256297,Transformers Trading Card Game,2018,2,2,30,0,578,24,17,40,7.35,5.734,293,1
140172,Pelican Bay,2013,2,4,50,10,526,16,13,76,6.24,5.589,293,0
94837,Scotland Yard: Hunting Mister X,2011,2,4,15,8,1082,35,3,11,5.85,5.537,293,0
369,5ive Straight,1958,2,9,20,7,500,34,3,33,6.27,5.6,293,0
67910,Mini FITS,2010,1,4,15,8,490,37,11,22,5.85,5.553,293,0
7843,Caesar: Conquest of Gaul,1998,2,4,240,12,1253,27,40,114,7.33,5.759,293,1
4106,Moderne Zeiten,2002,3,5,45,10,341,20,14,30,6.53,5.655,293,1
204615,StarFall,2016,2,4,30,13,607,30,11,133,6.27,5.602,293,0
4210,Stonewall's Last Battle: The Chancellorsville Campaign,1996,1,2,180,12,1078,29,32,78,7.54,5.781,293,1
2297,U.S. Patent No. 1,2001,3,6,60,10,803,41,13,26,5.24,5.455,293,0
206805,"Agricola, Master of Britain",2016,1,1,90,14,730,26,78,318,7.1,5.731,293,1
252197,One Week Ultimate Werewolf,2018,3,7,60,8,981,47,10,142,5.88,5.551,293,0
2546,Elixir,1987,2,4,60,6,611,39,11,28,5.97,5.551,293,0
29351,Durak,0,2,6,15,0,165,0,5,22,6.38,5.613,293,0
297658,[kosmopoli:t],2020,4,8,6,10,695,2,5,112,8.0,5.843,292,1
275067,Key Market (Second Edition),2019,2,4,90,12,1046,30,74,176,7.45,5.789,292,1
23656,Chuck-It Chicken!,2006,2,4,20,4,446,11,9,35,5.53,5.498,292,0
118339,The Hunger Games: District 12 Strategy Game,2012,2,4,30,14,658,72,2,28,5.18,5.436,292,0
4123,Gambler,1975,2,4,45,10,640,37,4,18,5.57,5.501,292,0
10815,Craps,1125,1,16,60,10,199,3,1,9,4.98,5.414,292,0
1383,Pool Party,1999,2,6,10,6,555,5,7,49,6.33,5.621,292,0
895,APBA Pro Baseball,1951,1,2,30,10,481,31,14,37,7.02,5.691,292,1
2285,Dark Future,1988,2,0,60,8,586,25,53,88,5.93,5.54,292,0
7103,Ace of Aces: Flying Machines,1983,2,2,20,12,527,6,35,61,7.02,5.711,292,1
172896,Don't Turn Your Back,2015,2,4,60,13,628,35,25,119,6.98,5.707,292,1
69130,Next War: Korea,2012,2,2,480,12,1485,39,49,256,8.14,5.831,292,1
1894,War Galley,1999,2,2,360,14,1121,12,57,154,7.06,5.718,292,1
120305,Farmerama,2012,1,4,70,10,517,36,21,76,6.14,5.593,292,0
38980,Mecanisburgo,2008,2,6,120,14,552,48,31,153,6.55,5.639,292,1
170430,12 Days of Christmas,2015,3,8,30,8,830,33,5,48,5.93,5.557,292,0
440,Zoff in Buffalo,1998,2,5,45,12,317,15,35,86,6.38,5.629,292,0
45319,Alcazar,2009,2,5,60,10,642,40,23,107,6.05,5.576,291,0
211734,Master of Respect,2016,3,5,60,12,428,14,77,360,7.12,5.729,291,1
13532,Guderian's Blitzkrieg II,2001,1,6,4500,12,1071,26,59,203,8.16,5.846,291,1
14102,Toss Up!,2004,2,6,15,8,732,20,3,18,5.61,5.513,291,0
102107,Race to Adventure: The Spirit of the Century Exploration Game,2013,2,5,20,8,631,45,8,73,6.14,5.586,291,0
284195,Sherlock: Don's Legacy,2019,1,8,60,12,706,18,6,54,6.8,5.697,291,1
257284,Timeline: Classic,2018,2,6,15,8,910,7,13,44,6.8,5.697,291,1
2254,Title Bout,1979,1,2,45,12,546,28,21,42,6.74,5.657,291,1
234776,Tricky Tides,2019,2,4,45,12,675,21,67,270,6.96,5.707,291,1
389,Die Mauer,1997,3,6,30,8,402,12,29,53,6.04,5.579,291,0
62225,Infidel,2011,2,2,120,0,894,12,62,184,7.46,5.776,291,1
179448,Monikers: Shmonikers,2015,4,20,60,18,1323,12,19,79,8.04,5.874,291,1
19578,Scene It? Harry Potter,2005,2,12,60,8,988,39,0,15,5.25,5.45,291,0
